# Vietnamese glosses for HSK 1–2 words, and for the few HSK and frequent entries that had no Vietnamese (Chinese notebook dictionary)
# License: CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/)
# Derived from CC-CEDICT (https://cc-cedict.org, CC BY-SA 4.0) and CVDICT (Vietnamese translation of CC-CEDICT, CC BY-SA 4.0).
# Drafted by Claude (AI), 2026-09. status "ai-draft" = AI-drafted, awaiting human review ("hiệu đính bởi AI, chờ duyệt");
# "reviewed" = checked by the project owner ("đã hiệu đính") — only the owner sets it. Changes: CHANGELOG.md.
# Format: UTF-8 (NFC), LF, tab-separated. Lines starting with "#" are comments.
# vi: senses separated by "/", near-synonyms inside a sense by "; ", examples as "(vd. 汉字: nghĩa)", classifiers as last sense "Lượng từ: 个 (gè)".
# 1291 keys (CC-CEDICT key "trad|simp[pinyin]"). A gloss keyed to a form the HSK list names that is now only a variant (複習) follows the tag to the main form (復習); key it to the main form when you can.
key	vi	source	status
快要|快要[kuai4 yao4]	sắp; sắp sửa; gần (làm gì, xảy ra) (thường có 了 ở cuối câu, vd. 快要下雨了: sắp mưa rồi)	claude-2026-09	ai-draft
筷子|筷子[kuai4 zi5]	đũa (vd. 一双筷子: một đôi đũa)/Lượng từ: 双 (shuāng), 对 (duì), 根 (gēn), 把 (bǎ)	claude-2026-09	ai-draft
拉|拉[la1]	kéo; lôi; kéo lê (vd. 拉门: kéo cửa; 拉窗帘: kéo rèm)/kéo (đàn); chơi (nhạc cụ có vĩ) (vd. 拉小提琴: kéo vĩ cầm)/(trong từ ghép) tán gẫu; nói chuyện phiếm (vd. 拉家常: chuyện trò việc nhà)/(khẩu ngữ) đi ngoài; đi đại tiện (vd. 拉肚子: tiêu chảy)	claude-2026-09	ai-draft
來自|来自[lai2 zi4]	đến từ (nơi nào) (vd. 我来自越南: tôi đến từ Việt Nam)/(trong tiêu đề email) người gửi; từ	claude-2026-09	ai-draft
藍|蓝[lan2]	xanh lam; xanh da trời; xanh dương (vd. 蓝天: trời xanh)/(thực vật) cây chàm (dùng để nhuộm)	claude-2026-09	ai-draft
藍色|蓝色[lan2 se4]	màu xanh lam; màu xanh da trời; màu xanh dương	claude-2026-09	ai-draft
籃球|篮球[lan2 qiu2]	bóng rổ; quả bóng rổ (vd. 打篮球: chơi bóng rổ)/Lượng từ: 个 (gè), 只 (zhī)	claude-2026-09	ai-draft
老年|老年[lao3 nian2]	tuổi già; lúc về già; tuổi xế chiều/(người) cao tuổi; già (vd. 老年人: người cao tuổi)	claude-2026-09	ai-draft
老朋友|老朋友[lao3 peng2 you5]	bạn cũ; bạn lâu năm/(tiếng lóng, nói tránh) kinh nguyệt; đến tháng	claude-2026-09	ai-draft
老是|老是[lao3 shi5]	luôn; cứ; hay; lúc nào cũng (thường mang ý phàn nàn, vd. 他老是迟到: anh ấy lúc nào cũng đến muộn)	claude-2026-09	ai-draft
離|离[li2]	(giới từ chỉ khoảng cách về không gian hoặc thời gian) cách (vd. 我家离学校很近: nhà tôi cách trường rất gần; 离春节还有三天: còn ba ngày nữa là đến Tết)/rời; rời khỏi; xa; lìa (vd. 离家: xa nhà)/thiếu; không có; tách khỏi (thường dùng 离不开, vd. 离不开你: không thể thiếu bạn)	claude-2026-09	ai-draft
離開|离开[li2 kai1]	rời; rời khỏi; rời đi; rời xa (vd. 离开北京: rời Bắc Kinh)	claude-2026-09	ai-draft
禮物|礼物[li3 wu4]	quà; món quà; quà tặng; lễ vật (vd. 生日礼物: quà sinh nhật)/Lượng từ: 个 (gè), 件 (jiàn), 份 (fèn)	claude-2026-09	ai-draft
裡頭|里头[li3 tou5]	bên trong; phía trong; trong (vd. 房子里头: bên trong ngôi nhà)	claude-2026-09	ai-draft
理想|理想[li3 xiang3]	lý tưởng; ước mơ; hoài bão (vd. 你的理想是什么?: ước mơ của bạn là gì?)/lý tưởng; hoàn hảo; như ý (vd. 理想的工作: công việc lý tưởng)	claude-2026-09	ai-draft
例如|例如[li4 ru2]	ví dụ; chẳng hạn; ví dụ như; như là	claude-2026-09	ai-draft
例子|例子[li4 zi5]	ví dụ; thí dụ (vd. 举个例子: nêu một ví dụ)/trường hợp (cụ thể)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
臉|脸[lian3]	mặt; khuôn mặt; gương mặt (vd. 洗脸: rửa mặt)/Lượng từ: 张 (zhāng), 个 (gè)	claude-2026-09	ai-draft
練|练[lian4]	luyện tập; tập; luyện (vd. 练汉字: luyện viết chữ Hán)/rèn luyện; huấn luyện; trau dồi (kỹ năng)	claude-2026-09	ai-draft
練習|练习[lian4 xi2]	luyện tập; tập; thực hành (vd. 练习口语: luyện nói)/bài tập (vd. 做练习: làm bài tập)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
涼|凉[liang2]	mát; mát mẻ (vd. 凉风: gió mát)/lạnh; nguội (vd. 凉水: nước lạnh; 饭凉了: cơm nguội rồi)	claude-2026-09	ai-draft
涼快|凉快[liang2 kuai5]	mát; mát mẻ; mát dịu (thời tiết, chỗ ở…) (vd. 今天很凉快: hôm nay trời mát)/hóng mát; cho mát người (vd. 到外面凉快凉快: ra ngoài hóng mát chút)	claude-2026-09	ai-draft
亮|亮[liang4]	sáng; sáng sủa (vd. 天亮了: trời sáng rồi)/chiếu sáng; sáng lên; loé lên (vd. 灯亮了: đèn sáng rồi)/(giọng, tiếng) to và rõ; vang/đưa ra; giơ ra (giấy tờ…); công khai (quan điểm…) (vd. 亮出证件: xuất trình giấy tờ)	claude-2026-09	ai-draft
輛|辆[liang4]	(lượng từ) chiếc; cái: dùng cho xe cộ (vd. 一辆车: một chiếc xe; 两辆自行车: hai chiếc xe đạp)	claude-2026-09	ai-draft
零下|零下[ling2 xia4]	dưới không độ; âm (nhiệt độ) (vd. 零下五度: âm năm độ)	claude-2026-09	ai-draft
留|留[liu2]	ở lại; lưu lại (vd. 留在北京: ở lại Bắc Kinh)/để lại (lời nhắn…) (vd. 留言: để lại lời nhắn)/giữ lại; giữ; dành (vd. 给我留个座位: giữ cho tôi một chỗ)/lưu giữ; bảo tồn	claude-2026-09	ai-draft
留下|留下[liu2 xia4]	để lại (vd. 留下电话号码: để lại số điện thoại; 留下印象: để lại ấn tượng)/ở lại (vd. 他留下了: anh ấy ở lại)/giữ lại; giữ (ai) lại, không cho đi	claude-2026-09	ai-draft
留學生|留学生[liu2 xue2 sheng1]	du học sinh; lưu học sinh; sinh viên nước ngoài (người đi học ở nước ngoài, hoặc người nước ngoài đang học ở Trung Quốc)/người đi du học về (nước)	claude-2026-09	ai-draft
流|流[liu2]	chảy (vd. 流汗: chảy mồ hôi; 流眼泪: chảy nước mắt)/lan truyền; lưu truyền; lưu thông/trôi; trôi dạt/dòng (nước hoặc thứ giống dòng nước) (vd. 河流: dòng sông; 人流: dòng người)/hạng; loại; bậc (vd. 一流: hạng nhất)	claude-2026-09	ai-draft
流利|流利[liu2 li4]	lưu loát; trôi chảy (vd. 他的汉语说得很流利: anh ấy nói tiếng Trung rất lưu loát)	claude-2026-09	ai-draft
流行|流行[liu2 xing2]	thịnh hành; phổ biến; hợp mốt; đang mốt (quần áo, bài hát…) (vd. 流行歌曲: bài hát thịnh hành)/lây lan; lan tràn (bệnh truyền nhiễm…)	claude-2026-09	ai-draft
路邊|路边[lu4 bian1]	lề đường; ven đường; bên đường (vd. 在路边等: đợi bên đường)	claude-2026-09	ai-draft
旅客|旅客[lu:3 ke4]	hành khách; lữ khách; khách đi đường/du khách; khách du lịch	claude-2026-09	ai-draft
旅行|旅行[lu:3 xing2]	đi du lịch; du lịch; đi chơi xa (vd. 去北京旅行: đi du lịch Bắc Kinh)/chuyến đi; chuyến du lịch/Lượng từ: 趟 (tàng), 次 (cì)	claude-2026-09	ai-draft
旅遊|旅游[lu:3 you2]	đi du lịch; du lịch (vd. 去中国旅游: đi du lịch Trung Quốc)/chuyến du lịch; chuyến đi/(ngành) du lịch (vd. 旅游业: ngành du lịch)	claude-2026-09	ai-draft
綠|绿[lu:4]	xanh lá; xanh lục; màu xanh lá cây (vd. 绿灯: đèn xanh; 绿茶: trà xanh)/(tiếng lóng) cắm sừng (vợ, chồng, người yêu)	claude-2026-09	ai-draft
綠色|绿色[lu:4 se4]	màu xanh lá; màu xanh lục; xanh lá cây/(nghĩa bóng) xanh; sạch; thân thiện với môi trường (vd. 绿色食品: thực phẩm sạch)	claude-2026-09	ai-draft
賣|卖[mai4]	bán (vd. 卖东西: bán hàng)/bán đứng; phản bội (vd. 卖国: bán nước)/ra sức; dốc sức (không tiếc công sức) (vd. 卖力: ra sức)/khoe; phô trương (vd. 卖弄: khoe khoang)	claude-2026-09	ai-draft
滿|满[man3]	đầy; đầy ắp; chật kín (vd. 教室里坐满了人: phòng học ngồi kín người)/rót đầy; làm đầy (vd. 满上: rót đầy)/đủ; tròn (đạt tới mức hạn định) (vd. 满十八岁: đủ 18 tuổi)/hoàn toàn; rất; khá (vd. 满好: khá tốt)/hài lòng; thoả mãn (vd. 不满: bất mãn)	claude-2026-09	ai-draft
滿意|满意[man3 yi4]	hài lòng; vừa lòng; vừa ý (vd. 我对这个房间很满意: tôi rất hài lòng với căn phòng này)	claude-2026-09	ai-draft
貓|猫[mao1]	mèo; con mèo/Lượng từ: 只 (zhī)	claude-2026-09	ai-draft
米|米[mi3]	gạo (vd. 大米: gạo; 米饭: cơm)/(lượng từ) mét: đơn vị đo chiều dài (vd. 一百米: một trăm mét)	claude-2026-09	ai-draft
面|面[mian4]	phía; bên; mặt (vd. 前面: phía trước; 外面: bên ngoài)/mặt; bề mặt; mặt trên (vd. 桌面: mặt bàn)/mặt; khuôn mặt (thường trong từ ghép, vd. 见面: gặp mặt)/phương diện; mặt; khía cạnh (vd. 方面: phương diện)/(lượng từ) tấm; lá; chiếc: dùng cho vật có mặt phẳng như gương, cờ, trống (vd. 一面镜子: một tấm gương; 一面旗子: một lá cờ)	claude-2026-09	ai-draft
麵|面[mian4]	mì; mì sợi (vd. 吃面: ăn mì)/bột; bột mì (vd. 面粉: bột mì)/(thức ăn) bở; mềm (không giòn)	claude-2026-09	ai-draft
面前|面前[mian4 qian2]	trước mặt; phía trước; trước (ai, cái gì) (vd. 在大家面前: trước mặt mọi người)	claude-2026-09	ai-draft
名|名[ming2]	tên; tên gọi (vd. 名字: tên)/(lượng từ) người: dùng cho người, trang trọng hơn 个, hay gặp trong văn viết, thông báo (vd. 三名学生: ba học sinh)/hạng; thứ hạng (vd. 第一名: hạng nhất)/nổi tiếng; có tiếng (vd. 名人: người nổi tiếng)/(viết tắt) danh từ (từ loại)	claude-2026-09	ai-draft
名稱|名称[ming2 cheng1]	tên; tên gọi (của sự vật, tổ chức…) (vd. 公司名称: tên công ty)	claude-2026-09	ai-draft
名單|名单[ming2 dan1]	danh sách (tên) (vd. 学生名单: danh sách học sinh)	claude-2026-09	ai-draft
明星|明星[ming2 xing1]	ngôi sao; minh tinh; người nổi tiếng (vd. 电影明星: ngôi sao điện ảnh)	claude-2026-09	ai-draft
目的|目的[mu4 di4]	mục đích; mục tiêu (vd. 学习的目的: mục đích học tập)	claude-2026-09	ai-draft
拿出|拿出[na2 chu1]	lấy ra; rút ra; đưa ra (vd. 从包里拿出一本书: lấy trong túi ra một quyển sách)/bỏ ra; cung cấp (tiền, sức…)/đưa ra; nêu ra (phương án, chứng cứ…)	claude-2026-09	ai-draft
拿到|拿到[na2 dao4]	lấy được; nhận được; có được (vd. 拿到毕业证: nhận được bằng tốt nghiệp)	claude-2026-09	ai-draft
那會兒|那会儿[na4 hui4 r5]	lúc đó; hồi đó; khi ấy (trong quá khứ hoặc tương lai) (vd. 那会儿我还是学生: hồi đó tôi còn là học sinh)	claude-2026-09	ai-draft
那麼|那么[na4 me5]	như thế; như vậy; thế (vd. 别那么说: đừng nói như thế; 那么大: to thế)/(đặt trước số lượng) khoảng; chừng/vậy thì; thế thì; nếu vậy	claude-2026-09	ai-draft
那時候|那时候[na4 shi2 hou5]	lúc đó; khi đó; hồi ấy	claude-2026-09	ai-draft
那時|那时[na4 shi2]	lúc đó; khi đó; hồi ấy; thời đó	claude-2026-09	ai-draft
那樣|那样[na4 yang4]	như thế; như vậy; kiểu đó; loại đó (vd. 那样的人: người như thế; 别那样做: đừng làm như vậy)	claude-2026-09	ai-draft
南方|南方[nan2 fang1]	phía nam; phương nam/miền Nam (Trung Quốc, thường chỉ vùng phía nam sông Trường Giang)	claude-2026-09	ai-draft
難過|难过[nan2 guo4]	buồn; buồn bã; đau lòng (vd. 别难过: đừng buồn)/khó chịu; mệt (trong người)/(cuộc sống) khó khăn; chật vật (vd. 日子难过: sống khó khăn)	claude-2026-09	ai-draft
難看|难看[nan2 kan4]	xấu; xấu xí; khó coi	claude-2026-09	ai-draft
難受|难受[nan2 shou4]	khó chịu; mệt; không khoẻ (trong người) (vd. 我头疼，很难受: tôi đau đầu, khó chịu lắm)/đau đớn; khổ sở; khó chịu đựng (cả thể xác lẫn tinh thần, vd. 心里难受: trong lòng buồn bực)	claude-2026-09	ai-draft
難題|难题[nan2 ti2]	vấn đề khó; bài toán khó; câu hỏi hóc búa; nan đề	claude-2026-09	ai-draft
難聽|难听[nan2 ting1]	khó nghe; chói tai; nghe dở (vd. 这首歌很难听: bài hát này nghe dở tệ)/(lời nói) thô tục; khó nghe; xúc phạm (vd. 说话难听: ăn nói khó nghe)/(chuyện) mang tiếng; mất mặt	claude-2026-09	ai-draft
能夠|能够[neng2 gou4]	có thể; có khả năng; làm được (vd. 能够参加: có thể tham gia)	claude-2026-09	ai-draft
年級|年级[nian2 ji2]	lớp; khối lớp; năm (học) (vd. 一年级: lớp một; 大学三年级: năm ba đại học)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
年輕|年轻[nian2 qing1]	trẻ; trẻ tuổi (vd. 年轻人: người trẻ)	claude-2026-09	ai-draft
鳥|鸟[niao3]	chim; con chim/Lượng từ: 只 (zhī), 群 (qún)	claude-2026-09	ai-draft
弄|弄[nong4]	làm (vd. 弄饭: nấu cơm)/làm cho (thành ra thế nào) (vd. 弄坏: làm hỏng; 弄脏: làm bẩn; 弄清楚: làm cho rõ)/lo liệu; xoay xở; kiếm (vd. 弄点儿吃的: kiếm chút gì ăn)/sửa; sửa chữa (vd. 电脑弄好了: máy tính sửa xong rồi)/nghịch; mân mê; đùa nghịch (vd. 别弄了: đừng nghịch nữa)	claude-2026-09	ai-draft
努力|努力[nu3 li4]	cố gắng; nỗ lực; ra sức (vd. 努力学习: cố gắng học tập)/chăm chỉ; cần cù; siêng năng	claude-2026-09	ai-draft
爬|爬[pa2]	bò (vd. 孩子会爬了: đứa bé biết bò rồi)/leo; trèo (vd. 爬山: leo núi; 爬树: trèo cây)/dậy; ngồi dậy; bò dậy (vd. 爬起来: bò dậy)	claude-2026-09	ai-draft
爬山|爬山[pa2 shan1]	leo núi; đi bộ đường núi (vd. 周末去爬山: cuối tuần đi leo núi)	claude-2026-09	ai-draft
怕|怕[pa4]	sợ; e sợ; ngại (vd. 我怕狗: tôi sợ chó)/lo; sợ (rằng) (vd. 我怕他不来: tôi sợ anh ấy không đến)/chịu không nổi; kỵ (vd. 怕冷: sợ lạnh)/có lẽ; e là; sợ là (vd. 怕是要下雨了: e là sắp mưa)	claude-2026-09	ai-draft
排|排[pai2]	xếp; sắp xếp (theo thứ tự); xếp hàng (vd. 排队: xếp hàng)/hàng; dãy (vd. 第一排: hàng đầu tiên)/(lượng từ) hàng; dãy: dùng cho người hoặc vật xếp thành hàng (vd. 一排椅子: một dãy ghế)/tập; tập dượt; diễn tập (vd. 排练: tập dượt)/loại bỏ; bài trừ; thải ra; xả (vd. 排水: thoát nước)/(trong từ ghép) bít tết; cốt lết; sườn (vd. 牛排: bít tết bò)/(quân sự) trung đội	claude-2026-09	ai-draft
排隊|排队[pai2 dui4]	xếp hàng (vd. 请排队: xin vui lòng xếp hàng)	claude-2026-09	ai-draft
排球|排球[pai2 qiu2]	bóng chuyền (môn thể thao hoặc quả bóng) (vd. 打排球: chơi bóng chuyền)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
碰|碰[peng4]	chạm; đụng (vd. 别碰我: đừng chạm vào tôi)/gặp; bắt gặp; gặp phải (vd. 碰到问题: gặp vấn đề)/va; va phải; đụng phải (vd. 头碰到门上: đầu va vào cửa)	claude-2026-09	ai-draft
碰到|碰到[peng4 dao4]	gặp; tình cờ gặp; bắt gặp (vd. 在街上碰到老师: gặp thầy giáo ngoài phố)/gặp phải (khó khăn, vấn đề…)/chạm vào; va vào; đụng phải	claude-2026-09	ai-draft
碰見|碰见[peng4 jian4]	tình cờ gặp; bắt gặp; chạm mặt (vd. 我在超市碰见了他: tôi tình cờ gặp anh ấy ở siêu thị)	claude-2026-09	ai-draft
篇|篇[pian1]	(lượng từ) bài; thiên; chương: dùng cho bài viết, bài văn, bài báo (vd. 一篇文章: một bài văn)/bài viết; tác phẩm viết; thiên (vd. 长篇小说: tiểu thuyết dài)/tờ; trang (giấy)	claude-2026-09	ai-draft
便宜|便宜[pian2 yi5]	rẻ; giá rẻ (vd. 这件衣服很便宜: bộ quần áo này rất rẻ)/món lợi nhỏ; cái lợi (vd. 占便宜: được lợi; lợi dụng)/bỏ qua cho; tha nhẹ cho (ai) (vd. 便宜你了: lần này tha cho cậu đấy)	claude-2026-09	ai-draft
片|片[pian4]	miếng; lát; mảnh (mỏng) (vd. 面包片: lát bánh mì; 雪片: bông tuyết)/(lượng từ) lát; miếng; viên; tấm: dùng cho vật mỏng như bánh mì, thuốc viên, lá cây (vd. 一片面包: một lát bánh mì; 两片药: hai viên thuốc)/(lượng từ) vùng; dải; bãi: dùng cho đất đai, mặt nước (vd. 一片草地: một bãi cỏ)/(lượng từ, chỉ đi với 一) cả một; tấm; bầu: dùng cho cảnh tượng, bầu không khí, âm thanh, tình cảm (vd. 一片好心: một tấm lòng tốt)/phim; phim truyền hình (thường trong từ ghép, vd. 动画片: phim hoạt hình)/(lượng từ) đĩa; bộ: dùng cho đĩa CD, DVD, phim/thái mỏng; lạng mỏng/một phần; không đầy đủ; phiến diện (vd. 片面: phiến diện)	claude-2026-09	ai-draft
漂亮|漂亮[piao4 liang5]	đẹp; xinh; xinh đẹp (vd. 漂亮的姑娘: cô gái xinh đẹp)/(làm việc) đẹp; hay; xuất sắc (vd. 干得漂亮: làm tốt lắm)	claude-2026-09	ai-draft
平|平[ping2]	bằng; phẳng; bằng phẳng (vd. 桌面很平: mặt bàn rất phẳng)/san bằng; làm cho phẳng/ngang; bằng nhau; công bằng (vd. 平等: bình đẳng; 公平: công bằng)/hoà (thi đấu) (vd. 两队打平了: hai đội hoà nhau)/bình thường; thường; trung bình (vd. 平时: ngày thường)/yên; yên bình; bình tĩnh (vd. 平安: bình an)/(khẩu ngữ) mét vuông (vd. 一百平的房子: căn nhà 100 mét vuông)	claude-2026-09	ai-draft
平安|平安[ping2 an1]	bình an; an toàn; yên ổn; không có chuyện gì (vd. 一路平安: thượng lộ bình an)	claude-2026-09	ai-draft
平常|平常[ping2 chang2]	bình thường; thông thường; không có gì đặc biệt (vd. 很平常的事: chuyện rất bình thường)/ngày thường; thường ngày; thường thường (vd. 我平常七点起床: ngày thường tôi dậy lúc 7 giờ)	claude-2026-09	ai-draft
平等|平等[ping2 deng3]	bình đẳng; ngang nhau (vd. 男女平等: nam nữ bình đẳng)/sự bình đẳng	claude-2026-09	ai-draft
平時|平时[ping2 shi2]	ngày thường; lúc bình thường; thường ngày (vd. 平时我很少看电视: ngày thường tôi ít xem tivi)/thời bình (lúc không có chiến tranh)	claude-2026-09	ai-draft
瓶|瓶[ping2]	chai; lọ; bình (vd. 花瓶: bình hoa)/(lượng từ) chai; lọ; bình: dùng cho đồ đựng trong chai, như rượu, nước, bia (vd. 一瓶水: một chai nước)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
瓶子|瓶子[ping2 zi5]	chai; lọ; bình/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
普通|普通[pu3 tong1]	bình thường; thông thường; phổ thông (vd. 普通人: người bình thường)	claude-2026-09	ai-draft
普通話|普通话[pu3 tong1 hua4]	tiếng Phổ thông (tiếng Trung tiêu chuẩn, tiếng Quan thoại chuẩn) (vd. 说普通话: nói tiếng Phổ thông)	claude-2026-09	ai-draft
其他|其他[qi2 ta1]	khác; (những người, cái) khác (vd. 其他人: những người khác)/cái khác; điều khác; phần còn lại (vd. 还有其他的吗?: còn gì khác không?)	claude-2026-09	ai-draft
其中|其中[qi2 zhong1]	trong đó; trong số đó (vd. 其中一个: một trong số đó)	claude-2026-09	ai-draft
